execution_time,physical_time,fill_rate,perfect_fill,retention_rate,target_size,total_moves,total_time,execution_time_std,physical_time_std,fill_rate_std,perfect_fill_std,retention_rate_std,target_size_std,total_moves_std,total_time_std,lattice_size,lattice_width,lattice_height,occupation_prob,loss_prob,strategy
0.003099679946899414,0.018124606060606063,1.0,1.0,0.9197723212648586,676.0,64.0,0.021224286007505477,0.00043754960622167276,0.0008993399028118963,0.0,0.0,0.006404427783211312,0.0,5.887840577551898,0.0005433375813750094,30x30,30,30,0.8,0.0,corner
0.02829130490620931,0.014702454545454552,1.0,1.0,0.9305162329689057,676.0,73.66666666666667,0.04299375945166386,0.004397139379337822,0.002556000298546695,0.0,0.0,0.024745854708306668,0.0,9.104333522498443,0.006849476724258246,30x30,30,30,0.8,0.01,center
0.0027038256327311196,0.018540545454545455,1.0,1.0,0.8749534554935678,625.0,69.33333333333333,0.021244371087276576,0.0007105660430533416,0.0011274801153316671,0.0,0.0,0.003207406010118551,0.0,4.784233364802441,0.0018317893867806783,30x30,30,30,0.8,0.01,corner
0.026761372884114582,0.01756345454545455,1.0,1.0,0.8565343426003706,625.0,84.66666666666667,0.044324827429569134,0.00013396583224195864,0.006154052041901756,0.0,0.0,0.025786476916887638,0.0,15.797327481430381,0.006020611644262948,30x30,30,30,0.8,0.05,center
0.005351940790812175,0.027123181818181834,1.0,1.0,0.8194001766233135,576.0,105.0,0.03247512260899401,0.0010552012769992534,0.0029582092816888292,0.0,0.0,0.019067405168020753,0.0,3.7416573867739413,0.002363439615955884,30x30,30,30,0.8,0.05,corner
0.061428070068359375,0.07454372727272725,1.0,1.0,0.9401534397622472,1156.6666666666667,137.66666666666666,0.13597179734108664,0.027136574053495358,0.009408688343898798,0.0,0.0,0.020788564297873905,55.52376868413103,15.084944665313014,0.0267060580212081,50x50,50,50,0.5,0.0,center
0.007823308308919271,0.11751718181818178,1.0,1.0,0.9326489138875466,1179.0,149.0,0.12534049012710105,0.0008541767287494757,0.0026658607973098665,0.0,0.0,0.009407238119132147,32.526911934581186,5.354126134736337,0.0028121763148513785,50x50,50,50,0.5,0.0,corner
0.06718611717224121,0.07072212121212117,1.0,1.0,0.9220749167205398,1133.6666666666667,143.33333333333334,0.13790823838436236,0.009542780165412034,0.006392416454562231,0.0,0.0,0.019658978549013405,31.584102892999123,14.2672897060218,0.012110561335580085,50x50,50,50,0.5,0.01,center
0.007837375005086264,0.1187778181818181,1.0,1.0,0.903411379030984,1133.6666666666667,162.66666666666666,0.12661519318690437,0.001101244247484308,0.0017656552377893241,0.0,0.0,0.007650843289317869,31.584102892999123,11.440668201153676,0.001985905029046449,50x50,50,50,0.5,0.01,corner
0.24319307009379068,0.0911540606060605,1.0,1.0,0.8646328002544434,1089.0,214.66666666666666,0.33434713069985117,0.10422669450472732,0.010231520721100002,0.0,0.0,0.010125672742908803,0.0,22.69116323349001,0.11439085103847549,50x50,50,50,0.5,0.05,center
