execution_time,physical_time,fill_rate,perfect_fill,retention_rate,target_size,total_moves,total_time,execution_time_std,physical_time_std,fill_rate_std,perfect_fill_std,retention_rate_std,target_size_std,total_moves_std,total_time_std,lattice_size,lattice_width,lattice_height,occupation_prob,loss_prob,strategy
0.0029465913772583007,0.04711584545454544,1.0,1.0,0.8965342521034293,240.5,76.3,0.05006243683180374,0.000962031265390526,0.0023069812811307346,0.0,0.0,0.026581554251529173,15.5,3.034798181098704,0.002574284408528595,30x30,30,30,0.3,0.0,corner
0.00298001766204834,0.047908709090909087,1.0,1.0,0.887222275984089,246.9,82.8,0.05088872675295743,0.000640832653472258,0.002275822497326817,0.0,0.0,0.03573293999085564,20.260552805883655,5.1536394906900505,0.0025817502894981787,30x30,30,30,0.3,0.01,corner
0.0028682231903076174,0.04739245454545453,1.0,1.0,0.8058090166618823,219.2,92.0,0.05026067773576215,0.0006555158458280363,0.0024961080780266866,0.0,0.0,0.030278385819858224,11.6,5.916079783099616,0.0030587046030067506,30x30,30,30,0.3,0.05,corner
0.002725696563720703,0.03841678181818182,1.0,1.0,0.8954783248237265,404.1,78.6,0.04114247838190252,0.000922858877590983,0.0038990089741491956,0.0,0.0,0.022624634021022234,12.299999999999999,9.58331884056875,0.0046365919147460235,30x30,30,30,0.5,0.0,corner
0.005721497535705567,0.04164778181818182,1.0,1.0,0.8955305964919571,404.3,89.6,0.04736927935388739,0.003652717311153201,0.002462078578681699,0.0,0.0,0.01970877227423947,21.675100922487076,6.887670143089026,0.0033823218770104115,30x30,30,30,0.5,0.01,corner
0.0027683019638061524,0.043113672727272734,1.0,1.0,0.8176138304184033,361.0,101.4,0.04588197469107889,0.0009321683340042719,0.003182250183192665,0.0,0.0,0.020189495218516988,0.0,8.708616422830897,0.0034201527229807426,30x30,30,30,0.5,0.05,corner
0.0026055574417114258,0.02728095454545455,1.0,1.0,0.9097134508841632,576.0,75.5,0.029886511987165982,0.0004048431754217815,0.002768736266089105,0.0,0.0,0.01746821449403605,0.0,4.455333881989093,0.0027984331908352715,30x30,30,30,0.7,0.0,corner
0.002794337272644043,0.030234645454545454,1.0,1.0,0.9146273319355686,576.0,85.1,0.0330289827271895,0.00044576125305459863,0.0031743153252654166,0.0,0.0,0.013354566995085486,0.0,8.067837380611982,0.003476097130790196,30x30,30,30,0.7,0.01,corner
0.0029159307479858397,0.030837081818181823,1.0,1.0,0.830360402171222,524.5,103.9,0.03375301256616766,0.0004072995944897438,0.0018592943549272886,0.0,0.0,0.01414810692818952,13.5,6.963476143421473,0.002094252658638082,30x30,30,30,0.7,0.05,corner
0.004417157173156739,0.007907790909090908,1.0,1.0,0.897263186908169,729.0,43.7,0.012324948082247645,0.0073092897128130664,0.0006844202566303492,0.0,0.0,0.005371067749162521,0.0,2.0999999999999996,0.007043520431664091,30x30,30,30,0.9,0.0,corner
